Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
23065,556.502,206.1233263,142.8087606,1.443352112,0.721099389,23341,171.3688131,0.805820494,0.988175314,0.935900898,0.831389713,0.008936628,0.002633735,0.691208855,0.997657761,DERMASON
23090,558.141,209.5732133,140.4901513,1.49172886,0.74203322,23315,171.4616607,0.727060898,0.99034956,0.931420827,0.818146833,0.009076363,0.002508515,0.66936424,0.998509955,DERMASON
23163,556.583,200.6668913,147.5537695,1.359957743,0.677723366,23387,171.7324884,0.799854967,0.990422029,0.939603869,0.855808785,0.008663251,0.002866604,0.732408676,0.99604485,DERMASON
23164,573.619,218.5557913,135.1730948,1.616858678,0.785797988,23464,171.7361954,0.788534858,0.987214456,0.884659945,0.785777372,0.009435149,0.002218843,0.617446079,0.998323051,DERMASON
23179,559.315,205.1829928,144.0200511,1.424683516,0.712265375,23473,171.7917909,0.735561056,0.987474971,0.931089923,0.837261356,0.008852107,0.002683309,0.701006579,0.998712518,DERMASON
23191,573.695,202.592623,146.1939329,1.385779963,0.69229429,23615,171.8362543,0.704422575,0.98204531,0.885456459,0.848186137,0.00873583,0.002789001,0.719419723,0.996957437,DERMASON
23226,571.287,207.3553129,142.7751858,1.452320385,0.725185733,23524,171.9658736,0.79,0.987332086,0.894284292,0.829329479,0.008927724,0.002605127,0.687787384,0.998887639,DERMASON
23288,558.113,207.567738,143.085693,1.450653336,0.724433616,23545,172.1952453,0.80458817,0.989084731,0.939502152,0.829585787,0.008913077,0.00260407,0.688212579,0.998357873,DERMASON
23305,554.434,197.2414583,150.9339083,1.306806804,0.643764046,23586,172.2580843,0.787437492,0.988086153,0.952706792,0.873336091,0.008463482,0.003037068,0.762715928,0.996722365,DERMASON
23307,579.979,228.9675009,129.7481935,1.764706657,0.823947311,23567,172.2654756,0.802140694,0.988967624,0.870706332,0.752357758,0.00982398,0.001941623,0.566042196,0.998898431,DERMASON
23307,559.695,199.8938617,148.6443961,1.344778996,0.668606263,23654,172.2654756,0.728867624,0.985330177,0.934960764,0.86178472,0.008576559,0.002918018,0.742672903,0.99873092,DERMASON
23310,567.128,216.4826359,137.5590662,1.573743134,0.77216036,23537,172.2765619,0.806853583,0.99035561,0.910730662,0.795798523,0.009287114,0.002297593,0.633295289,0.996644113,DERMASON
23325,556.106,207.1718624,143.45349,1.444174432,0.721478219,23498,172.331983,0.77931841,0.992637671,0.947799237,0.831831027,0.008881966,0.002623188,0.691942857,0.999286183,DERMASON
23343,563.168,206.9409613,143.9138028,1.437950754,0.71858987,23653,172.3984649,0.721554202,0.98689384,0.924891088,0.833080429,0.008865226,0.002634009,0.694023002,0.997970899,DERMASON
23369,567.724,215.8616876,138.1170076,1.562889982,0.768507896,23658,172.494449,0.79131112,0.987784259,0.9111198,0.799097102,0.009237096,0.002323344,0.638556178,0.997993054,DERMASON
23393,566.451,208.3896394,143.7053079,1.450117901,0.724191329,23702,172.5830023,0.715119834,0.986963125,0.9161595,0.828174581,0.008908205,0.002584982,0.685873136,0.994596913,DERMASON
23459,556.684,200.2933849,149.2299734,1.342179325,0.667000884,23690,172.8262899,0.757719638,0.99024905,0.951265795,0.862865691,0.008538019,0.002919508,0.7445372,0.999302436,DERMASON
23482,572.86,207.7726742,144.5310198,1.437564576,0.718409026,23791,172.9109915,0.712547413,0.987011895,0.899182716,0.832212379,0.008848168,0.002618001,0.692577444,0.9956248,DERMASON
23485,582.072,228.9288122,130.7366895,1.751067838,0.82089434,23796,172.9220365,0.775492009,0.986930577,0.871057875,0.755352875,0.009747874,0.001957443,0.570557966,0.999085704,DERMASON
23500,570.486,209.9116344,143.070924,1.467185843,0.731746479,23931,172.9772508,0.734834271,0.981989888,0.907376953,0.824047944,0.00893241,0.002540729,0.679055015,0.996299905,DERMASON
23510,558.79,190.2826321,158.4491421,1.200906673,0.553718121,23901,173.0140506,0.808904487,0.983640852,0.946161434,0.909247726,0.008093689,0.003412363,0.826731428,0.992827288,DERMASON
23512,570.132,210.1506504,143.575662,1.463692714,0.730228022,23797,173.0214096,0.704184013,0.9880237,0.908968016,0.823320838,0.008938017,0.002533363,0.677857202,0.992174648,DERMASON
23521,559.892,205.8476826,145.7216814,1.412608478,0.706302413,23770,173.0545213,0.768208244,0.989524611,0.942881515,0.840692104,0.008751655,0.002696608,0.706763213,0.998379706,DERMASON
23532,567.875,209.9588895,143.0493175,1.467737793,0.731985132,23855,173.0949825,0.709864253,0.986459862,0.916987053,0.824423214,0.008922271,0.002542471,0.679673636,0.997582682,DERMASON
23553,577.69,216.3088938,138.9570923,1.556659615,0.766368516,23850,173.1722004,0.695106835,0.98754717,0.886883135,0.800578272,0.009183921,0.002327143,0.640925569,0.99770295,DERMASON
23562,612.084,246.2504516,122.5126535,2.010000148,0.867456864,23959,173.2052833,0.698257468,0.983430026,0.790314521,0.703370419,0.010451169,0.001577906,0.494729946,0.994407265,DERMASON
23573,563.728,198.2148862,151.6301266,1.30722628,0.644055815,23848,173.2457093,0.792449659,0.988468635,0.932149363,0.874029759,0.008408556,0.003026956,0.76392802,0.998626783,DERMASON
23590,561.266,199.563129,150.6856359,1.324367302,0.655635504,23907,173.3081673,0.750270339,0.986740285,0.941023211,0.868437813,0.008459649,0.002968158,0.754184235,0.99881694,DERMASON
23616,566.553,207.1344166,145.682341,1.421822406,0.710870701,23931,173.4036479,0.7118828,0.986837157,0.924560036,0.83715517,0.008770936,0.002657355,0.700828779,0.996454061,DERMASON
23618,576.368,211.3638439,142.981589,1.478259162,0.736468931,23943,173.4109903,0.699419569,0.986426095,0.893415043,0.820438288,0.008949269,0.002501215,0.673118985,0.995044306,DERMASON
23644,564.881,203.3740398,148.5885891,1.368705639,0.682787215,23947,173.5064143,0.73337469,0.987347058,0.931144066,0.853139439,0.008601507,0.002810829,0.727846903,0.99620816,DERMASON
23662,575.093,207.9470169,145.1253317,1.43287884,0.716199395,24014,173.5724463,0.717813372,0.985341884,0.899052703,0.834695534,0.008788227,0.002631439,0.696716634,0.998310522,DERMASON
23684,571.022,207.23373,145.8234678,1.42112743,0.710530241,23967,173.653118,0.768162948,0.988192097,0.912765538,0.837957788,0.008749946,0.002661177,0.702173254,0.997877672,DERMASON
23687,659.999,217.1394064,139.6625959,1.554742735,0.765703905,24419,173.6641157,0.785039605,0.970023342,0.683334533,0.799781664,0.009167029,0.002313631,0.63965071,0.994492294,DERMASON
23687,573.605,213.4650262,141.4477461,1.509144063,0.748949338,23983,173.6641157,0.737223778,0.987657924,0.904678079,0.813548331,0.009011906,0.002435173,0.661860886,0.998843427,DERMASON
23689,575.638,205.9678003,146.7475015,1.403552348,0.701694572,24018,173.6714472,0.765272169,0.98630194,0.898375047,0.843197077,0.00869466,0.00271112,0.710981311,0.997899489,DERMASON
23692,563.739,197.0441659,153.5096536,1.283594623,0.626946688,24015,173.6824438,0.749225223,0.986550073,0.936818431,0.881439159,0.008316907,0.003096784,0.776934991,0.997269576,DERMASON
23727,559.503,189.7993849,159.3717704,1.190922235,0.543073151,24021,173.8106863,0.803760163,0.987760709,0.952462433,0.915760008,0.0079993,0.003470231,0.838616393,0.998726908,DERMASON
23740,566.508,205.0815284,147.4884517,1.39049211,0.694834318,24021,173.8582951,0.745228528,0.988301903,0.929562262,0.847752094,0.008638649,0.002752334,0.718683613,0.999323894,DERMASON
23757,567.677,213.9019038,141.6176662,1.510418223,0.749443519,24029,173.9205332,0.728652926,0.988680345,0.926400678,0.813085485,0.009003742,0.002427435,0.661108006,0.99854958,DERMASON
23761,564.393,210.0692276,144.2210823,1.456577805,0.72709134,24043,173.9351742,0.725371676,0.988271014,0.937370628,0.827989783,0.008840925,0.00256317,0.685567081,0.998581794,DERMASON
23781,568.264,209.0400675,145.2022169,1.439647905,0.719382371,24101,174.0083608,0.718698057,0.986722543,0.925421721,0.832416306,0.008790214,0.002603404,0.692916906,0.997556373,DERMASON
23794,562.795,197.8808649,153.6225584,1.288097705,0.630316064,24105,174.0559155,0.771405414,0.987098112,0.944010577,0.879599529,0.008316419,0.003070832,0.773695331,0.99659518,DERMASON
23797,570.158,204.5811072,148.7523829,1.375313142,0.686524007,24089,174.0668879,0.705891077,0.987878285,0.919902141,0.85084537,0.008596928,0.002779237,0.723937843,0.99564123,DERMASON
23811,571.519,198.3351751,153.2939151,1.293822882,0.634523805,24175,174.1180829,0.75153868,0.984943123,0.91606471,0.877898148,0.008329561,0.003051957,0.770705158,0.997155969,DERMASON
23878,582.76,223.9356772,136.1406371,1.644884893,0.79397893,24162,174.3628798,0.705468727,0.988246006,0.883544327,0.778629301,0.009378326,0.002126317,0.606263588,0.997233817,DERMASON
23913,579.246,215.5886664,141.4866385,1.523738698,0.754516998,24269,174.4906222,0.737236404,0.985331081,0.895607746,0.809368253,0.009015542,0.002386472,0.655076969,0.998166127,DERMASON
23923,577.153,211.0184768,144.8463817,1.456843273,0.727209445,24305,174.5271028,0.711655164,0.984283069,0.902492475,0.827070243,0.008820736,0.002545975,0.684045186,0.996546628,DERMASON
23937,579.371,224.3188937,136.1951646,1.647040071,0.794587413,24243,174.578163,0.710381054,0.9873778,0.896119809,0.778258844,0.00937122,0.002120665,0.605686829,0.997590478,DERMASON
23940,658.923,222.7984458,137.9285401,1.615317944,0.785333312,24923,174.5891025,0.701476793,0.96055852,0.69289061,0.783619032,0.009306535,0.00216465,0.614058787,0.991900178,DERMASON
23941,569.42,214.4358694,142.2358105,1.507608166,0.74835154,24224,174.5927488,0.752293866,0.988317371,0.92786911,0.814195635,0.008956847,0.002428007,0.662914532,0.999415362,DERMASON
23947,577.697,221.9711354,138.0963479,1.60736427,0.782908782,24185,174.6146253,0.784633028,0.99015919,0.901697268,0.786654648,0.009269267,0.002189584,0.618825535,0.994678054,DERMASON
23971,580.59,217.2906552,141.1057253,1.539913811,0.760458107,24255,174.702104,0.784776559,0.988291074,0.893628299,0.80400192,0.009064731,0.002336485,0.646419087,0.99542968,DERMASON
23980,575.605,204.7495203,149.4307654,1.370196557,0.683636902,24289,174.7348972,0.760835078,0.987278192,0.909515128,0.85340809,0.008538345,0.002793705,0.728305369,0.997921509,DERMASON
23992,563.407,201.021699,152.1514111,1.321195101,0.653541731,24263,174.7786118,0.793176408,0.98883073,0.949799288,0.869451471,0.008378697,0.002953504,0.75594586,0.998751967,DERMASON
24046,573.722,209.4120245,146.6914134,1.427568388,0.713660415,24361,174.9751928,0.708694371,0.987069496,0.918014835,0.835554659,0.008708809,0.002618412,0.698151589,0.996659138,DERMASON
24047,571.966,210.9874182,145.9358504,1.445754539,0.722203779,24356,174.9788311,0.762017936,0.987313188,0.923698718,0.829333012,0.00877396,0.002560302,0.687793245,0.994380207,DERMASON
24053,591.446,232.5720529,132.298336,1.757936342,0.822442113,24326,175.0006593,0.659492213,0.98877744,0.864069981,0.752457817,0.009669149,0.001912039,0.566192767,0.995330842,DERMASON
24056,568.914,200.9852743,152.6078737,1.317004618,0.650742163,24406,175.0115724,0.779874214,0.985659264,0.933985291,0.870768135,0.008354892,0.002962993,0.758237144,0.998601821,DERMASON
24070,561.19,197.7759664,155.389835,1.27277287,0.618625326,24320,175.0624912,0.781645775,0.989720395,0.960430862,0.885155535,0.0082167,0.003111398,0.78350032,0.997217952,DERMASON
24070,561.763,204.4293446,150.082095,1.362116811,0.678985775,24330,175.0624912,0.743268281,0.989313605,0.958472576,0.856347173,0.008493118,0.002817386,0.73333048,0.998881775,DERMASON
24073,576.656,210.9344334,145.714377,1.447588342,0.723041948,24462,175.0734005,0.711061882,0.984097784,0.909717291,0.829989669,0.008762283,0.002565002,0.68888285,0.997218783,DERMASON
24098,571.72,198.4735916,154.9509464,1.28088015,0.62488955,24466,175.1642845,0.739202454,0.984958718,0.926454498,0.882557136,0.008236102,0.003082285,0.778907098,0.99768664,DERMASON
24114,636.257,194.9678958,158.2061055,1.232366445,0.584426076,24792,175.2224255,0.720143348,0.972652469,0.748538209,0.898724504,0.008085257,0.003253718,0.807705734,0.995389444,DERMASON
24139,575.109,215.0774901,143.1321486,1.50264977,0.746405814,24459,175.3132322,0.76350582,0.986916881,0.917125588,0.815116599,0.008909959,0.002426244,0.664415069,0.998383151,DERMASON
24140,572.639,211.2390248,145.8169793,1.448658625,0.723529221,24392,175.3168634,0.705270539,0.989668744,0.925092765,0.829945431,0.008750581,0.002561031,0.688809418,0.997849705,DERMASON
24171,569.727,207.6817145,148.3817131,1.399644944,0.699669231,24478,175.4293962,0.728612769,0.987458126,0.935773795,0.844703139,0.008592185,0.00269836,0.713523393,0.998679409,DERMASON
24173,581.924,221.0724612,139.5007779,1.584739989,0.775767912,24479,175.4366539,0.751087497,0.987499489,0.897031881,0.793570818,0.009145429,0.002237312,0.629754643,0.997997366,DERMASON
24186,573.868,213.73122,144.5738136,1.478353615,0.736508628,24512,175.4838216,0.803628389,0.986700392,0.922889906,0.82104908,0.008836981,0.002477195,0.674121592,0.996590092,DERMASON
24188,567.651,205.585,150.9878676,1.361599467,0.678684044,24574,175.491077,0.734706275,0.984292341,0.943293864,0.853618099,0.008499463,0.002783721,0.72866386,0.992148323,DERMASON
24190,572.586,205.6501386,150.6131453,1.365419587,0.680900851,24510,175.4983321,0.7792668,0.986944104,0.927180485,0.853383,0.008501453,0.002781306,0.728262544,0.994383942,DERMASON
24192,577.564,212.4681236,145.44657,1.460798447,0.728959209,24463,175.505587,0.776280323,0.988922046,0.911342045,0.826032555,0.008782578,0.002522263,0.682329782,0.996746286,DERMASON
24194,576.961,211.5541777,145.8526526,1.450465068,0.724348464,24488,175.5128415,0.763892397,0.98799412,0.913323484,0.829635432,0.008744076,0.002555306,0.688294949,0.998347781,DERMASON
24209,579.416,220.0976231,140.7041451,1.564258273,0.768973529,24517,175.5672411,0.821535225,0.987437288,0.906161794,0.797678951,0.009091562,0.002270549,0.636291709,0.99532457,DERMASON
24211,574.946,218.0467134,141.63518,1.539495438,0.76030737,24500,175.5744931,0.730853986,0.988204082,0.920382766,0.80521504,0.009006101,0.002335415,0.648371261,0.998164598,DERMASON
24212,565.792,206.2606833,149.7801556,1.377089524,0.68751603,24489,175.578119,0.728136653,0.988688799,0.950444856,0.851243757,0.008518944,0.002759188,0.724615934,0.997861011,DERMASON
24235,573.373,210.6773677,146.8454314,1.434687928,0.717055872,24491,175.6614937,0.77240566,0.989547181,0.926357051,0.833793851,0.008693104,0.002591728,0.695212186,0.99741253,DERMASON
24256,573.98,212.1768045,145.921687,1.454045721,0.725960608,24494,175.7375839,0.708121679,0.990283335,0.925199796,0.828260112,0.008747395,0.002539367,0.686014813,0.997496904,DERMASON
24257,574.672,204.5871172,151.7031407,1.348601725,0.67094318,24688,175.7412064,0.721934524,0.982542126,0.923011002,0.859004266,0.008434148,0.002832711,0.737888329,0.995117473,DERMASON
24258,570.62,207.7406156,148.9945674,1.394283156,0.696852538,24558,175.7448289,0.743198529,0.987784022,0.936204829,0.845982036,0.008563798,0.002705769,0.715685605,0.997868383,DERMASON
24277,582.828,220.2652552,141.9059831,1.552191461,0.764814616,24743,175.8136412,0.686760962,0.98116639,0.898098698,0.798190532,0.009073001,0.002271732,0.637108125,0.988913791,DERMASON
24307,574.45,216.8926579,143.1742788,1.514885633,0.751163817,24647,175.9222374,0.721361586,0.986205218,0.925628584,0.811102778,0.008923053,0.002382302,0.657887717,0.99662465,DERMASON
24310,573.919,211.3574092,146.6762133,1.44097945,0.720001581,24576,175.9330933,0.736555067,0.989176432,0.927456646,0.832396148,0.008694258,0.002574735,0.692883348,0.998430665,DERMASON
24331,580.643,212.9238094,145.643678,1.461950235,0.729465307,24677,176.0090661,0.724136905,0.985978847,0.90688336,0.826629331,0.008751133,0.002520503,0.683316051,0.998974062,DERMASON
24338,573.554,210.0222974,148.0295135,1.418786649,0.709378632,24623,176.0343831,0.755510027,0.988425456,0.929707052,0.838169972,0.008629398,0.002627173,0.702528902,0.996738627,DERMASON
24343,572.561,208.593682,148.9329752,1.400587624,0.700159943,24630,176.0524644,0.776243622,0.988347544,0.933126316,0.843997109,0.008568939,0.002682073,0.712331119,0.99768215,DERMASON
24363,572.785,212.3416305,146.4044966,1.450376426,0.724308356,24612,176.1247712,0.790852431,0.989882984,0.933162669,0.829440608,0.008715742,0.002544634,0.687971723,0.997817968,DERMASON
24370,570.256,209.9727832,148.080925,1.417959694,0.708969976,24649,176.1500715,0.737948159,0.988681082,0.941728397,0.838918592,0.008616035,0.002632489,0.703784403,0.997937917,DERMASON
24374,581.041,214.8628575,144.9249853,1.482579813,0.738274899,24661,176.1645273,0.717494333,0.988362191,0.90724193,0.819892881,0.008815248,0.002457213,0.672224336,0.99662623,DERMASON
24375,577.745,206.6561725,151.3742994,1.365199861,0.680774044,24670,176.168141,0.804455446,0.988042156,0.917660624,0.852469775,0.008478202,0.002761846,0.726704718,0.99209718,DERMASON
24378,570.738,202.9009984,153.5903063,1.321053414,0.653447703,24726,176.1789818,0.717654332,0.985925746,0.940447072,0.868300221,0.008323119,0.002918405,0.753945274,0.996001978,DERMASON
24388,589.598,229.5043806,135.5364056,1.693304316,0.806992782,24631,176.2151129,0.759277709,0.990134384,0.881605005,0.767807187,0.009410545,0.002017452,0.589527877,0.998250098,DERMASON
24389,710.064,222.9000809,140.0152488,1.591970038,0.778090229,25462,176.2187256,0.741014189,0.95785877,0.607867422,0.79057273,0.009139369,0.002202233,0.625005242,0.994989619,DERMASON
24417,606.972,237.3346044,131.4330586,1.805745122,0.832657696,24738,176.3198513,0.755523238,0.987024012,0.832846285,0.742916743,0.009720056,0.001826456,0.551925287,0.996636394,DERMASON
24424,592.212,230.7850454,135.1245894,1.707942621,0.810672577,24700,176.3451237,0.736727799,0.988825911,0.875129349,0.764109838,0.009449109,0.001986981,0.583863844,0.997205945,DERMASON
24425,579.59,216.6100061,143.9506413,1.504751935,0.747233693,24744,176.3487337,0.803877041,0.987107986,0.913697989,0.814130136,0.008868373,0.00240325,0.662807879,0.997361438,DERMASON
24427,583.658,215.1734347,145.5922225,1.47791847,0.736325663,24734,176.3559536,0.803942865,0.987587936,0.901079504,0.819599101,0.008808836,0.002451908,0.671742686,0.992780922,DERMASON
24439,580.285,213.52485,146.08628,1.461635206,0.729327036,24796,176.3992665,0.756438034,0.985602517,0.912033113,0.826129917,0.008737053,0.002510372,0.682490639,0.997552346,DERMASON
24442,583.818,212.6703587,146.8278997,1.448432888,0.723426566,24761,176.4100931,0.759445687,0.987116837,0.901138702,0.829500144,0.008701021,0.002541065,0.688070488,0.996623924,DERMASON
24446,613.093,234.9825603,132.6402186,1.771578506,0.825454711,24874,176.4245275,0.692913832,0.982793278,0.817268869,0.750798388,0.009612311,0.001884087,0.56369822,0.99863565,DERMASON
24458,570.635,209.014197,149.3111557,1.399856534,0.69977949,24712,176.4678237,0.783910256,0.989721593,0.943873935,0.844286303,0.008545842,0.002678512,0.712819362,0.997844841,DERMASON
24464,577.656,216.8235649,144.0188315,1.505522318,0.74753599,24752,176.4894677,0.758856008,0.988364577,0.921295086,0.813977336,0.008862965,0.002399982,0.662559103,0.997497517,DERMASON
24469,578.395,217.5726729,143.4460593,1.516756013,0.751878388,24762,176.5075024,0.706665511,0.988167353,0.919130177,0.811257683,0.008891768,0.002375763,0.658139028,0.998236327,DERMASON
24479,584.661,219.812534,142.3045242,1.544663006,0.76215856,24836,176.5435663,0.758662369,0.985625705,0.899902143,0.803155139,0.008979637,0.002304816,0.645058178,0.996397503,DERMASON
24482,593.198,230.138582,135.7760329,1.694986789,0.80742144,24743,176.5543841,0.689828121,0.989451562,0.874293806,0.767165516,0.009400318,0.002008531,0.588542929,0.99757249,DERMASON
24491,575.664,215.5036588,145.2785462,1.483382539,0.738608206,24841,176.5868333,0.762959502,0.98591039,0.928705976,0.819414549,0.0087993,0.002447048,0.671440202,0.996002672,DERMASON
24502,571.304,207.8684938,150.6627213,1.379694274,0.688961168,24727,176.6264853,0.785698252,0.990900635,0.943358724,0.849703012,0.008483736,0.002727944,0.721995209,0.996132655,DERMASON
24524,585.082,211.9964374,147.7645408,1.434690868,0.717057261,24839,176.7057628,0.794428247,0.98731833,0.900259467,0.833531756,0.008644448,0.002573983,0.694775189,0.996787619,DERMASON
24541,578.864,206.4772833,151.8732124,1.359537209,0.677476505,24910,176.7669982,0.727464058,0.985186672,0.920341566,0.856108698,0.008413564,0.002787889,0.732922103,0.996434871,DERMASON
24545,584.164,221.9685464,141.1223374,1.572880315,0.771873382,24783,176.7814035,0.783759619,0.990396643,0.903864484,0.796425468,0.00904333,0.00224434,0.634293526,0.997667801,DERMASON
24545,598.067,212.2481129,148.1343876,1.432807847,0.716165698,24982,176.7814035,0.761699355,0.982507405,0.862329456,0.832899766,0.008647305,0.002567033,0.69372202,0.993970353,DERMASON
24547,581.808,215.7150874,145.2276992,1.485357742,0.739425411,24870,176.7886057,0.744864209,0.987012465,0.911273853,0.819546782,0.008787839,0.002445439,0.671656928,0.997650818,DERMASON
24567,583.214,220.8598819,141.9189579,1.556239456,0.7662231,24838,176.8606115,0.759811957,0.989089299,0.907624287,0.800781971,0.008990104,0.002280351,0.641251765,0.997941297,DERMASON
24568,574.445,211.3147005,148.6671844,1.42139438,0.710661095,24805,176.864211,0.831488814,0.990445475,0.935583944,0.836970691,0.008601217,0.002603638,0.700519938,0.995715104,DERMASON
24569,585.552,222.7244105,140.879595,1.580955784,0.774536874,24865,176.8678105,0.824241814,0.988095717,0.900464108,0.794110579,0.009065262,0.00222374,0.630611611,0.996969074,DERMASON
24590,575.308,209.8796546,149.6176681,1.402773197,0.701292527,24921,176.9433819,0.755453149,0.986718029,0.933614453,0.843070674,0.008535163,0.002659791,0.710768162,0.997046527,DERMASON
24642,584.645,211.964293,148.5383674,1.427000287,0.713386583,24997,177.1303725,0.754778241,0.985798296,0.905943968,0.835661375,0.008601749,0.002587545,0.698329934,0.996517016,DERMASON
24647,589.4,213.9009257,146.8934367,1.456163941,0.726907047,25009,177.148342,0.714488636,0.985525211,0.891566345,0.828179408,0.008678579,0.002518408,0.685881131,0.998755372,DERMASON
24661,596.617,223.6003886,140.9202666,1.586715622,0.776406337,24990,177.1986468,0.827328234,0.986834734,0.870621322,0.792479154,0.009066964,0.002205937,0.628023209,0.996494238,DERMASON
24667,591.758,214.5327994,148.5503059,1.444176086,0.72147898,25110,177.2202016,0.701684019,0.982357626,0.8851929,0.82607509,0.008697158,0.002498246,0.682400054,0.98550584,DERMASON
24687,597.668,236.3729804,133.396772,1.771954276,0.825536555,24926,177.2920321,0.802672649,0.990411618,0.868476704,0.750052023,0.009574796,0.001869282,0.562578037,0.996862557,DERMASON
24690,582.536,216.1267656,145.8755735,1.481582971,0.737860027,25006,177.3028042,0.737102938,0.987363033,0.914293043,0.820364862,0.008753615,0.002445656,0.672998506,0.997103126,DERMASON
24697,584.479,219.7676145,143.3554747,1.533025613,0.757956739,24966,177.3279364,0.717769123,0.989225346,0.908481823,0.806888389,0.008898555,0.002326768,0.651068872,0.998105257,DERMASON
24702,580.296,215.3230921,146.2245614,1.472550781,0.73405157,25013,177.3458859,0.718499127,0.987566465,0.921812998,0.823626877,0.008716828,0.002474345,0.678361232,0.998921362,DERMASON
24707,590.391,217.5571133,145.3784403,1.49648815,0.743953714,25080,177.3638335,0.76063666,0.985127592,0.890738907,0.815251824,0.008805485,0.002399386,0.664635537,0.994619206,DERMASON
24723,592.848,218.6189668,144.2485864,1.515570947,0.751426024,25152,177.4212537,0.737647691,0.982943702,0.883943109,0.811554717,0.008842736,0.002366125,0.658621059,0.998186942,DERMASON
24754,590.086,223.2470047,141.5263218,1.577423916,0.773378136,25100,177.5324525,0.747245449,0.986215139,0.893356144,0.795228822,0.009018623,0.002224787,0.632388879,0.997545342,DERMASON
24761,576.546,210.827701,150.2609306,1.403077301,0.701449553,25024,177.5575523,0.804660081,0.98949009,0.936073859,0.842192707,0.008514507,0.002642318,0.709288556,0.995186673,DERMASON
24764,582.205,218.1527042,145.0687176,1.503788741,0.746854911,25176,177.5683082,0.747524752,0.983635208,0.918076345,0.81396336,0.008809268,0.002385278,0.662536352,0.996314707,DERMASON
24767,597.703,226.9693901,139.2806607,1.629582952,0.789575102,25154,177.5790635,0.698448957,0.984614773,0.871189027,0.782392125,0.009164186,0.002118222,0.612137438,0.997528733,DERMASON
24796,581.279,215.8817669,146.6524754,1.472063573,0.733843575,25087,177.6829979,0.72933702,0.988400367,0.922193857,0.823056993,0.008706314,0.002464528,0.677422814,0.997209447,DERMASON
24796,583.933,218.4702547,144.8632265,1.508113963,0.748548659,25139,177.6829979,0.758681884,0.986355861,0.913830088,0.813305217,0.008810706,0.002377961,0.661465376,0.99756517,DERMASON
24804,592.071,226.1977418,140.3521638,1.611644136,0.784218811,25093,177.7116588,0.741724231,0.988482844,0.889168374,0.78564736,0.009119406,0.002143172,0.617241775,0.994774087,DERMASON
24813,587.813,222.7964679,142.0245125,1.568718414,0.770480941,25079,177.7438967,0.713386234,0.989393516,0.902424269,0.797785972,0.008979022,0.002243646,0.636462457,0.998430377,DERMASON
24827,578.304,214.1926993,147.7881718,1.449322341,0.723830688,25121,177.794033,0.716507937,0.988296644,0.932871265,0.830065794,0.00862741,0.002526447,0.689009223,0.99859646,DERMASON
24846,584.247,216.3113027,146.6583149,1.47493378,0.735065093,25154,177.8620525,0.773584906,0.987755427,0.914688803,0.822250388,0.008706082,0.002454815,0.6760957,0.997196386,DERMASON
24849,581.965,217.7970778,145.9114397,1.492666224,0.742413317,25199,177.8727901,0.770511628,0.98611056,0.92198753,0.816690435,0.008764823,0.002405209,0.666983266,0.995583393,DERMASON
24863,572.216,201.9699423,156.9574395,1.286781582,0.629336811,25144,177.92289,0.762785703,0.988824372,0.954208761,0.88093747,0.008123313,0.00301782,0.776050826,0.99860791,DERMASON
24868,606.435,217.3319579,146.6943078,1.481529591,0.737837781,25379,177.9407795,0.787260985,0.979865243,0.849732455,0.818751099,0.008739422,0.002422535,0.670353363,0.993148344,DERMASON
24873,579.111,205.7128093,154.3199847,1.333027668,0.661242774,25155,177.9586671,0.771686523,0.988789505,0.931996766,0.865083063,0.008270527,0.002857223,0.748368705,0.99759619,DERMASON
24880,628.352,240.3802818,132.3079693,1.816823907,0.834893795,25346,177.9837068,0.692727475,0.981614456,0.791870632,0.740425568,0.009661587,0.00179124,0.548230022,0.996037411,DERMASON
24887,577.757,209.024632,152.4886267,1.370755554,0.683954493,25199,178.0087429,0.747896382,0.987618556,0.936897284,0.851616105,0.008398949,0.002725086,0.72524999,0.994140452,DERMASON
24890,582.247,211.6866932,149.9156023,1.412039107,0.7060162,25213,178.0194716,0.743095984,0.987189148,0.922614427,0.840957308,0.008504889,0.002623882,0.707209194,0.998607038,DERMASON
24895,574.555,209.4471658,151.7249365,1.380439963,0.689372823,25221,178.0373513,0.783896971,0.987074264,0.94767359,0.850034665,0.008413222,0.002709497,0.722558931,0.997449224,DERMASON
24897,588.854,212.5787945,149.7495566,1.419562097,0.709760972,25260,178.0445027,0.74328278,0.985629454,0.90228061,0.837545923,0.00853833,0.002591715,0.701483174,0.995798925,DERMASON
24898,581.851,213.8447872,148.503575,1.43999757,0.719545194,25159,178.0480783,0.723694919,0.989625979,0.924167638,0.832604248,0.008588834,0.002546059,0.693229834,0.998249277,DERMASON
24924,587.268,217.050052,146.6822591,1.479729405,0.737085744,25294,178.1410183,0.732498677,0.985372025,0.908144449,0.820737045,0.008708476,0.002437463,0.673609297,0.996759485,DERMASON
24934,589.119,216.8434003,147.5652569,1.469474623,0.732733849,25262,178.1767516,0.721240346,0.987016072,0.902808751,0.821683996,0.008696695,0.002445419,0.675164589,0.99213723,DERMASON
